energy [eV],cross section [b]
1e-05,124.794548
1.06062793e-05,121.175295
1.15156982e-05,116.29217
1.21219775e-05,113.346699
1.28017717e-05,110.296206
1.39317354e-05,105.728727
1.54383536e-05,100.437321
1.68423467e-05,96.1599683
1.77783421e-05,93.5944256
1.87143375e-05,91.2238472
2.03453204e-05,87.4909929
2.20897983e-05,83.9652793
2.38342762e-05,80.8341039
2.52792989e-05,78.4897776
2.67243217e-05,76.3382615
2.88918559e-05,73.4189029
3.14098251e-05,70.4146219
3.32052828e-05,68.4844573
3.67961983e-05,65.0570152
4.01425142e-05,62.2864134
4.23733915e-05,60.6246153
4.46042688e-05,59.0891029
4.7105653e-05,57.4988414
4.98775441e-05,55.8782861
5.40353808e-05,53.6854377
5.85293256e-05,51.5832672
6.36954864e-05,49.4471512
6.88616473e-05,47.5561733
7.27233727e-05,46.2762968
7.70027162e-05,44.9720392
8.34217316e-05,43.2071879
8.77010751e-05,42.1398652
9.30182097e-05,40.9177375
9.83353442e-05,39.7961243
0.000103652479,38.7619621
0.000108969613,37.8044473
0.000115576215,36.7080541
0.000122182817,35.7018342
0.000128789419,34.7740683
0.000139500411,33.4124137
0.000151813581,32.0287713
0.000168231142,30.425827
0.000178430648,29.5434263
0.000193729906,28.3528846
0.000209029164,27.2955682
0.00022170217,26.5039503
0.000234375175,25.7774393
0.000253384683,24.7916479
0.000267594364,24.1244317
0.000283340722,23.4445053
0.000299087079,22.819007
0.000314833436,22.2410425
0.000332489132,21.6424706
0.000352054165,21.0324961
0.000371619199,20.4713501
0.000391184233,19.9528475
0.000425276533,19.1363823
0.000461741208,18.3652238
0.000498205883,17.6803603
0.000543513669,16.9274015
0.000588821455,16.2631141
0.000637791797,15.6262961
0.0006753221,15.1858823
0.000712852403,14.7807236
0.000769147858,14.2295307
0.0008157797,13.8168499
0.000862411541,13.4381103
0.000955675224,12.7655727
0.00104258614,12.2219212
0.00110052675,11.8958408
0.00115846736,11.5945403
0.00125942955,11.1200946
0.00136741737,10.6719764
0.0014754052,10.274004
0.00160958134,9.83646159
0.0016990321,9.57402503
0.00183320825,9.21699665
0.00194435186,8.94968774
0.00211106729,8.58903256
0.00227778272,8.26873579
0.00241587997,8.02892802
0.00255397721,7.80884334
0.00269207446,7.60591844
0.00283017171,7.4180334
0.00300175916,7.2028974
0.00325914033,6.91263428
0.00343072778,6.73754929
0.00362312121,6.55622159
0.00394292033,6.28472104
0.00426271945,6.04437752
0.00463422193,5.79704252
0.0048991247,5.63813684
0.00529647885,5.42252018
0.00575807503,5.20063133
0.00608721982,5.05807406
0.00658093701,4.86464031
0.00694999254,4.73371793
0.0073589588,4.6003015
0.00776792507,4.47756507
0.00817689133,4.36415577
0.00863544714,4.24670283
0.0093976652,4.07084143
0.0104139559,3.86710662
0.0113610208,3.70241581
0.0123080857,3.55711961
0.0133317086,3.4178316
0.0141162014,3.32150204
0.0152929406,3.19115402
0.0165648042,3.06619605
0.0175395456,2.97977694
0.0185142871,2.90027566
0.0199763993,2.79211914
0.0211875271,2.71114179
0.0223986548,2.63682442
0.0248209102,2.50485712
0.0273776019,2.38502929
0.0301477377,2.27281262
0.0317751625,2.21384319
0.0336449443,2.15144652
0.036449617,2.06701462
0.0394810117,1.98607403
0.0418042374,1.93009667
0.0452890761,1.85435104
0.0490556195,1.78173752
0.0519422547,1.73151902
0.0548288899,1.68532048
0.0591588428,1.6224702
0.0627455209,1.57541382
0.066332199,1.53222756
0.0735055551,1.45554049
0.0801902894,1.3935497
0.084646779,1.35636774
0.0891032685,1.32201132
0.0968687537,1.26791153
0.105174614,1.21681365
0.113480475,1.17143366
0.123800604,1.12154141
0.134120733,1.07752452
0.145275113,1.03532763
0.153823701,1.0061448
0.162372289,0.979297966
0.17519517,0.942774414
0.18581689,0.915428939
0.19643861,0.890332413
0.217682051,0.845767631
0.237478469,0.809743052
0.25067608,0.788135499
0.263873692,0.768169885
0.286870685,0.736730638
0.311467966,0.707035747
0.336065247,0.680663578
0.366627657,0.65166897
0.397190067,0.626088612
0.430223057,0.60156577
0.455539158,0.584605962
0.48085526,0.569003651
0.518829412,0.547777458
0.550284964,0.53188511
0.581740517,0.517299675
0.644651621,0.491399527
0.70327746,0.470462478
0.742361352,0.457904286
0.781445245,0.446300275
0.849549385,0.428027568
0.922392676,0.410768411
0.995235967,0.395440217
1.08574461,0.378587477
1.17625325,0.363718915
1.27407836,0.349464725
1.3490504,0.33960644
1.42402243,0.330537075
1.53648048,0.318198377
1.62963411,0.308960002
1.72278773,0.300481167
1.90909499,0.285424364
2.0827117,0.273252307
2.19845618,0.265951178
2.31420065,0.259204616
2.51588675,0.248580497
2.73160755,0.2385452
2.94732835,0.22963222
3.21536397,0.219832217
3.48339959,0.211185504
3.77310247,0.202895552
3.9951274,0.197161839
4.21715233,0.191886709
4.55018972,0.184709551
4.8260583,0.179335417
5.10192688,0.174402818
5.65366403,0.165642659
6.16781894,0.158560028
6.51058888,0.154311268
6.85335881,0.150384932
7.45063945,0.14420132
8.08948294,0.138359634
8.72832644,0.133170544
9.52209696,0.127464154
10.3158675,0.122428448
11.1738042,0.117599665
11.831317,0.114259317
12.4888298,0.111185706
13.475099,0.107003142
14.2920663,0.103870722
15.1090337,0.100995174
16.7429683,0.0958870221
18.2656056,0.0917557377
19.280697,0.089276814
20.2957885,0.086985549
22.0645973,0.0833760509
23.9564919,0.0799649447
25.8483865,0.0769338221
28.1990877,0.0735992222
30.5497889,0.0706552893
33.0905143,0.0678311032
