energy [eV],cross section [b]
1e-05,59449822.7
1.05829736e-05,57786620.5
1.14574341e-05,55534007.1
1.23318945e-05,53525415.5
1.30508115e-05,52027607.9
1.37697284e-05,50648663.8
1.44886453e-05,49373648.0
1.52075622e-05,48190127.0
1.6094123e-05,46841248.0
1.69806838e-05,45599408.6
1.78672446e-05,44451159.4
1.93004541e-05,42765014.9
2.09404001e-05,41052137.9
2.31269949e-05,39058124.8
2.51493592e-05,37450355.3
2.71717234e-05,36025531.2
2.93512856e-05,34657900.2
3.10139245e-05,33713016.8
3.26765633e-05,32841163.6
3.51705215e-05,31651144.8
3.72208702e-05,30763715.0
3.92712188e-05,29946683.3
4.33719162e-05,28489916.5
4.59003845e-05,27690617.0
4.84288528e-05,26954715.8
5.34857895e-05,25642581.8
5.81629102e-05,24584538.5
6.2840031e-05,23646827.1
6.78807034e-05,22746695.1
7.36484794e-05,21832205.8
7.94162553e-05,21019130.0
8.60806876e-05,20183268.3
9.08225279e-05,19645351.2
9.79352884e-05,18912853.9
0.000103230002,18417395.7
0.00010907759,17912618.8
0.000114925177,17446808.7
0.00012730215,16568773.4
0.000138118925,15899979.9
0.000152541291,15121215.1
0.000165880424,14493118.2
0.000183665934,13764327.8
0.000199078763,13213234.8
0.00021552844,12691363.6
0.000231978118,12225850.2
0.00024550183,11878597.2
0.000259025543,11558802.7
0.000279311112,11123215.4
0.000302750268,10675253.4
0.000319427567,10386868.8
0.000352782167,9872412.2
0.000373348437,9589978.65
0.000393914707,9329834.91
0.000435047247,8865695.2
0.000473090408,8491124.66
0.000511133569,8158891.25
0.000552133817,7839710.85
0.000599048242,7515144.87
0.000645962667,7226292.35
0.000700170391,6929036.48
0.000738739973,6737554.85
0.000796594347,6476553.03
0.00083966094,6299829.79
0.000887224542,6119616.84
0.000958569945,5874544.29
0.00100613355,5725646.13
0.00106478848,5555739.65
0.00112344341,5399107.68
0.00118209835,5254087.89
0.0012769196,5040768.05
0.00138541857,4823572.84
0.00149391753,4630015.68
0.00161928371,4430541.29
0.00175308349,4241169.75
0.00188688327,4071814.15
0.00199688359,3945187.69
0.00210688391,3828331.66
0.00227188439,3668756.47
0.00246253578,3504108.71
0.00259818701,3397795.35
0.00273383825,3299216.0
0.00286948948,3207453.81
0.00312041498,3053159.78
0.00328769865,2959865.99
0.00345498232,2873143.73
0.00374491662,2736231.83
0.0040543553,2605882.01
0.00436379399,2488979.94
0.00474539051,2360071.14
0.00499978819,2282019.07
0.00538138471,2174913.63
0.00577381572,2075406.15
0.00606129943,2008366.38
0.00663626687,1886823.6
0.00702314373,1813072.75
0.00741002058,1744819.71
0.00779689744,1681397.89
0.0081837743,1622251.14
0.00889941299,1522577.7
0.00961505168,1433602.96
0.0103863168,1347635.91
0.0112688349,1259760.28
0.0118571803,1206459.04
0.0124455257,1156830.29
0.013171067,1100110.09
0.0138966084,1047768.67
0.0146221497,999295.75
0.015347691,954263.365
0.0160503593,913588.04
0.0167530275,875517.943
0.0174556958,839809.511
0.018158364,806250.728
0.018734549,780205.747
0.0200299822,726012.319
0.0211333537,684094.735
0.0216850394,664444.289
0.0227884109,627513.012
0.0238300725,595289.555
0.0253,553690.825
0.0266060354,520099.487
0.0274767256,499279.772
0.028782761,470181.645
0.0298065785,449003.766
0.030830396,429132.963
0.0319964463,407961.688
0.0331624966,388214.215
0.034328547,369768.524
0.0354945973,352515.67
0.0364955761,338582.25
0.037496555,325399.89
0.0384975338,312917.507
0.0394985126,301088.308
0.0404994915,289869.352
0.0425014492,269107.389
0.0444095046,251190.116
0.045685388,240121.576
0.047599213,224753.121
0.0488750964,215259.586
0.0507889214,202039.48
0.0520648047,193850.089
0.0533406881,186119.346
0.0550765449,176281.883
0.0568239236,167105.664
0.0581228507,160718.118
0.0600712413,151772.421
0.0613701684,146200.706
0.0639680226,135911.067
0.0665658768,126646.65
0.0682763382,121048.755
0.069638494,116852.149
0.071222498,112244.123
0.072806502,107910.257
0.075182508,101885.656
0.077558514,96386.793
0.07993452,91369.2796
0.0820883372,87205.5331
0.0851138919,81929.3324
0.0881394466,77278.9309
0.0896522239,75177.827
0.09192139,72299.8318
0.0934341673,70562.9521
0.09577456,68166.466
0.097358564,66751.1808
0.098942568,65511.433
0.100878522,64251.2621
0.102638501,63372.075
0.10404653,62871.8675
0.105454559,62573.5372
0.106862588,62501.8717
0.108446592,62730.4343
0.110030596,63338.1526
0.111218599,64081.4454
0.112406602,65106.0124
0.113594605,66446.3883
0.114782608,68138.2526
0.115970611,70215.0132
0.117158614,72701.7925
0.117950616,74592.0933
0.119138619,77762.8275
0.120197336,80884.7138
0.122848201,89235.0785
0.123510917,91206.894
0.124173634,93015.6022
0.12483635,94593.4693
0.125612064,96056.9794
0.126266637,96901.6894
0.127058639,97375.4925
0.127850641,97201.6492
0.128642643,96369.3299
0.129434645,94909.9856
0.130226647,92892.1851
0.131018649,90411.4086
0.131810651,87577.4359
0.132602653,84502.1098
0.13537466,73205.8723
0.136166662,70108.5544
0.137354665,65721.1037
0.138146667,62993.4937
0.13933467,59213.826
0.140126672,56900.1721
0.141314675,53724.5308
0.142106677,51791.7905
0.14329468,49145.3223
0.144086682,47535.039
0.145274685,45326.6254
0.146066687,43979.1614
0.14725469,42124.3861
0.148046692,40987.8287
0.149630696,38924.5609
0.150422698,37986.1078
0.151897742,36381.8924
0.15394687,34419.125
0.155966712,32733.8561
0.158342718,31007.2552
0.159926722,29983.2871
0.162302728,28605.1889
0.164678734,27385.9695
0.16705474,26298.6605
0.168638744,25636.5546
0.171806752,24440.7264
0.17497476,23390.3968
0.178142768,22461.7012
0.179726772,22037.1561
0.18289478,21258.4981
0.186062788,20563.9891
0.189230796,19944.202
0.192398804,19391.7621
0.195566812,18900.8927
0.200318824,18270.4734
0.203486832,17916.0625
0.20665484,17611.669
0.211406852,17245.7966
0.21457486,17061.3645
0.217742868,16924.5099
0.22249488,16810.0247
0.225662888,16796.2736
0.228830896,16835.0394
0.233582908,16998.1399
0.235433288,17098.0536
0.23833492,17298.9548
0.241502928,17584.354
0.243086932,17754.8001
0.24625494,18155.685
0.247838944,18388.1484
0.251006952,18922.7819
0.252590956,19227.4719
0.255758964,19918.5605
0.257342968,20308.0121
0.260510976,21183.0151
0.263678984,22198.1057
0.265262988,22762.8918
0.268430996,24016.6039
0.270015,24709.3247
0.273183008,26235.2219
0.276351016,27957.4835
0.278568622,29283.0742
0.28173663,31345.6502
0.284271036,33128.7166
0.286805442,35010.8983
0.295042263,41353.8997
0.29757667,43146.6893
0.299477474,44351.6769
0.301378279,45392.425
0.302645482,45975.4971
0.303912686,46457.2307
0.305179889,46827.972
0.307080694,47158.7544
0.308347897,47220.7891
0.3096151,47152.3692
0.310882303,46953.0774
0.312783108,46413.8947
0.314050311,45901.5532
0.315317514,45275.494
0.317218319,44144.0334
0.319752726,42334.992
0.322920734,39727.3875
0.331791156,31783.4306
0.333691961,30149.5884
0.335592766,28577.9027
0.33749357,27076.9373
0.339394375,25651.8961
0.34129518,24305.2852
0.342879184,23243.3694
0.344463188,22235.6177
0.346047192,21280.8375
0.348423198,19944.3604
0.350799204,18716.7181
0.35317521,17590.4495
0.356032848,16359.175
0.358719224,15313.2024
0.36109523,14469.4186
0.363471236,13694.7964
0.365847242,12982.9586
0.368223248,12328.0501
0.371391256,11534.2404
0.37297526,11168.163
0.376143268,10491.289
0.377727272,10178.1954
0.38089528,9597.52675
0.382479284,9328.09431
0.385647292,8826.85973
0.387231296,8593.55845
0.390399304,8158.21875
0.393567312,7760.59394
0.395151316,7574.58536
0.399903328,7062.17968
0.40465534,6609.80267
0.407823348,6336.98086
0.41257536,5965.1595
0.415743368,5739.37602
0.42049538,5429.68226
0.423663388,5240.45972
0.4284154,4979.41551
0.431583408,4819.03364
0.43633542,4596.63568
0.439503428,4459.32278
0.445839444,4207.88739
0.449007452,4092.57646
0.455343468,3880.22151
0.461679484,3689.37214
0.464847492,3601.08829
0.471183508,3437.23704
0.477519524,3288.56239
0.480687532,3219.33266
0.490191556,3029.7156
0.49969558,2863.78022
0.506031596,2764.4974
0.51553562,2630.38943
0.525039644,2511.92162
0.534543668,2407.12691
0.541439169,2338.74091
0.550383708,2258.69608
0.556719724,2207.45694
0.569391756,2117.39551
0.575727772,2078.14278
0.588399804,2010.35784
0.59473582,1981.57693
0.6019331,1952.8655
0.613706934,1914.82628
0.62706618,1884.95677
0.633745803,1875.37295
0.643765238,1867.88498
0.65044486,1867.65658
0.660464295,1874.87411
0.667697073,1886.0925
0.677163353,1909.06147
0.683842975,1931.43167
0.69386241,1975.65697
0.700542033,2013.07404
0.707221656,2057.63684
0.713901279,2110.17909
0.720580902,2171.697
0.728930431,2263.05743
0.733940148,2326.67715
0.737279959,2373.20406
0.743959582,2477.26982
0.750639205,2598.00209
0.757318828,2738.24875
0.76065864,2816.75643
0.763998452,2901.52027
0.767338263,2993.11284
0.770678074,3092.17434
0.774017886,3199.42198
0.777357697,3315.66085
0.780697509,3441.79653
0.78403732,3578.84972
0.787377132,3727.97333
0.790716943,3890.47229
0.794056755,4067.82677
0.795726661,4162.59185
0.799066472,4365.45578
0.802406284,4587.83075
0.805746095,4832.05422
0.809085907,5100.80073
0.810755812,5245.31101
0.814095624,5556.72706
0.817435435,5901.19619
0.819105341,6087.15379
0.822086117,6444.19526
0.824115058,6707.24336
0.825784964,6936.97323
0.82745487,7179.4899
0.829959729,7569.09754
0.831629634,7847.3907
0.834134493,8295.1374
0.835804399,8615.39852
0.838309257,9131.30923
0.839979163,9500.72329
0.842484022,10096.325
0.84498888,10745.8603
0.847493739,11454.2128
0.849998598,12226.3931
0.851668503,12779.1043
0.853338409,13363.8158
0.855843268,14303.7263
0.857513174,14973.8493
0.859183079,15679.7573
0.86218891,17041.6928
0.863524834,17684.3969
0.866196683,19035.9004
0.870204457,21208.3439
0.878887967,26153.8284
0.881559816,27569.4101
0.883563703,28533.6845
0.88556759,29382.3947
0.886903515,29869.8791
0.888239439,30285.4326
0.889575364,30621.9609
0.890911289,30873.4363
0.892247213,31035.1494
0.893583138,31103.9169
0.89478547,31085.0537
0.896922949,30863.569
0.898258874,30606.5282
0.899594798,30263.23
0.900930723,29839.4506
0.902266648,29342.1131
