energy [eV],cross section [b]
1e-05,29236.8374
1.06415525e-05,28341.7192
1.16038814e-05,27140.9154
1.25662102e-05,26080.8304
1.33723986e-05,25282.3115
1.4178587e-05,24552.9013
1.53878696e-05,23568.2229
1.62975005e-05,22900.9327
1.73105738e-05,22220.573
1.83236471e-05,21597.4432
1.93367204e-05,21023.9447
2.11163063e-05,20118.3298
2.23893555e-05,19537.8482
2.36624047e-05,19004.8618
2.57353241e-05,18223.1666
2.81349347e-05,17428.4738
3.05345452e-05,16729.395
3.33446828e-05,16008.6693
3.53549502e-05,15546.6956
3.83703513e-05,14923.0416
4.06385572e-05,14500.4039
4.31647014e-05,14069.4847
4.56908457e-05,13674.8096
4.821699e-05,13311.5664
5.10672651e-05,12934.5219
5.42416711e-05,12550.0878
5.7416077e-05,12197.9866
6.0590483e-05,11873.9255
6.41721986e-05,11537.5504
7.01557365e-05,11034.1703
7.61392745e-05,10591.345
8.31464801e-05,10134.7971
8.81591731e-05,9842.15079
9.56782126e-05,9447.07599
0.000104483614,9039.75416
0.00011078267,8778.65925
0.000117081725,8538.91996
0.000123380781,8317.77443
0.000131296306,8062.76088
0.000139211831,7829.8078
0.000147127357,7615.90649
0.000155042882,7418.59309
0.000169963106,7084.85295
0.000179909921,6885.80024
0.000189856737,6702.59195
0.000207329522,6413.26548
0.000226078588,6140.88172
0.000244827654,5900.39224
0.000268388125,5634.65718
0.000284095106,5476.15794
0.000307655576,5261.54758
0.000327393298,5099.87023
0.000356999881,4882.94895
0.000376737603,4752.74905
0.000399007882,4617.58756
0.000423810718,4479.76035
0.000448613554,4353.50897
0.00047341639,4237.29695
0.000501401691,4116.65262
0.000548153338,3936.07591
0.000594904986,3777.18388
0.000649654937,3613.32558
0.00070840404,3459.0281
0.000767153144,3322.76626
0.000816370049,3220.09387
0.000865586954,3126.28096
0.000939412312,2999.59265
0.000994944263,2913.70764
0.00105679126,2826.11138
0.00111863826,2745.85543
0.00118048526,2671.96599
0.00125026787,2595.24159
0.00132798611,2516.98211
0.00140570435,2445.27441
0.00148342258,2379.24954
0.00161994407,2274.9279
0.00176643763,2176.64826
0.00191293118,2089.81564
0.00209701806,1993.79282
0.00228110494,1909.55731
0.00248093868,1828.86514
0.00263515697,1772.91993
0.00278937527,1721.63899
0.00302070271,1652.1419
0.00321449666,1599.73461
0.00340829061,1551.81533
0.00360208457,1507.7736
0.00379587852,1467.10938
0.00416116685,1398.23872
0.0044046924,1357.1032
0.00464821795,1319.19954
0.00507600006,1259.25107
0.00553502905,1202.70212
0.00599405804,1152.67536
0.00657088352,1097.27695
0.00695543384,1064.16864
0.00753225932,1019.2543
0.00801549333,985.348313
0.00849872734,954.31708
0.00898196136,925.771487
0.00946519537,899.392679
0.0100724374,868.91458
0.0106796794,841.014281
0.0112869214,815.343645
0.0118941634,791.61734
0.0130387731,751.379243
0.0141833827,715.996148
0.0154259026,682.025544
0.0168642431,647.374104
0.0183025836,616.791926
0.0199869964,585.163323
0.0211919624,564.836926
0.0223969283,546.137823
0.0236018943,528.860069
