energy [eV],cross section [b]
1e-05,7.34367
1.06352117e-05,7.12098519
1.12833321e-05,6.91344427
1.19441139e-05,6.71948802
1.26173144e-05,6.53777077
1.33027449e-05,6.36711244
1.40001572e-05,6.20649908
1.54301341e-05,5.91191662
1.69061673e-05,5.64794643
1.84264842e-05,5.4099333
1.99898649e-05,5.19407505
2.15951231e-05,4.99729868
2.32432491e-05,4.81686784
2.49312965e-05,4.65093978
2.66583633e-05,4.49776134
2.84235681e-05,4.35585938
3.02262555e-05,4.22397144
3.20655222e-05,4.10103984
3.39406683e-05,3.98614372
3.58510071e-05,3.87848813
3.78035382e-05,3.77699945
3.97902843e-05,3.68149848
4.38641523e-05,3.50637431
4.8068436e-05,3.34952443
5.239909e-05,3.20812493
5.68534329e-05,3.07988711
6.14273106e-05,2.96300506
6.61177527e-05,2.85597303
7.09218622e-05,2.75754799
7.54269019e-05,2.67392984
8.00234926e-05,2.59599823
8.47098799e-05,2.52316766
8.94843434e-05,2.45493284
9.43455442e-05,2.39085064
9.9291722e-05,2.33054032
0.000109433385,2.21992461
0.000119901687,2.12080381
0.000130684057,2.03142988
0.000141771844,1.95037511
0.000153156635,1.87648559
0.000164845451,1.80873381
0.000176817397,1.74642783
0.000189066077,1.68890932
0.000201585238,1.63562514
0.000214370233,1.58610122
0.000227414655,1.53994041
0.00024071354,1.49679691
0.000254262019,1.45637224
0.000268109733,1.41826324
0.000282200106,1.38240263
0.000311092736,1.31664351
0.000340910299,1.25774638
0.000371624104,1.20465087
0.000403215133,1.15649757
0.000435653926,1.11260836
0.000468919414,1.07241784
0.000502991054,1.03545923
0.000534941634,1.00406062
0.000567541511,0.974797301
0.000600778243,0.947449423
0.000634639627,0.921827247
0.000669116169,0.897764382
0.000704195383,0.875117858
0.000776121942,0.833581662
0.000850365092,0.796361801
0.00092683567,0.762801893
0.00100547232,0.732365828
0.00108621537,0.704620312
0.00116911464,0.67917952
0.00125402191,0.655783625
0.00134089183,0.634185427
0.00142968004,0.614177217
0.00152035361,0.595580986
0.00161286708,0.578247602
0.00170718525,0.56204722
0.00180327358,0.546867757
0.00190148415,0.532557829
0.0020014157,0.519092168
0.00220632762,0.494399619
0.00241779933,0.472283748
0.00263562735,0.452346385
0.00285967681,0.434264821
0.00308973877,0.417784425
0.00332566381,0.402692883
0.00356730622,0.388814927
0.00379390569,0.377024749
0.00402511009,0.366036373
0.00426083118,0.355767245
0.00450098241,0.346146119
0.00474549647,0.337110513
0.00499428479,0.328606744
0.00550440134,0.313009903
0.00603094759,0.299033846
0.00657329116,0.2864321
0.00713099692,0.275003359
0.0077036417,0.264584918
0.00829157871,0.255031901
0.0088937569,0.246246742
0.00950985453,0.238136619
0.0101395571,0.230623537
0.0107826309,0.223640652
0.0114387537,0.217131967
0.0121076757,0.211048724
0.0127891521,0.205348835
0.0134856797,0.199975458
0.0141944129,0.194919102
0.0156476863,0.18564705
0.0171474831,0.177342541
0.01869236,0.169856062
0.0202813605,0.163066435
0.0219130027,0.156878046
0.023586227,0.151211172
0.0253,0.146
0.0268320808,0.141770521
0.0283938985,0.137816303
0.0299849076,0.13411018
0.0316045725,0.13062856
0.0349280581,0.124258433
0.0383605261,0.118568905
0.0418995391,0.113451034
0.0455411649,0.108820573
0.0492826644,0.10460826
0.0531213716,0.100757741
0.0570593728,0.0972186446
0.0610901535,0.0939566331
0.0652116712,0.0909390439
0.0694219281,0.0881383079
0.0737194283,0.0855307068
0.078102125,0.0830962856
0.0825684232,0.0808176162
0.0871167583,0.0786796057
0.0923922488,0.0764003337
0.0977701341,0.0742693999
0.103248535,0.0722721652
0.108825609,0.0703959153
0.120269533,0.0669630447
0.132088723,0.06389695
0.144274783,0.061138922
0.156814176,0.0586435599
0.169697469,0.0563735389
0.182915482,0.0542984888
0.196475399,0.0523912646
0.210354788,0.050633362
0.224546616,0.0490071789
0.239044005,0.0474978583
0.253841803,0.0460926184
0.268932962,0.0447807054
0.284311991,0.0435527273
0.299973501,0.0424005504
0.318138862,0.0411722475
0.336656804,0.0400238843
0.355520858,0.0389475717
0.374724674,0.037936458
0.414130113,0.0360864792
0.45482772,0.0344341564
0.496788595,0.0329478512
0.539966114,0.0316030971
0.584327802,0.0303797795
0.629842048,0.0292615321
0.67653359,0.0282337263
0.724325187,0.0272863901
0.773192621,0.0264100378
0.823112207,0.0255966628
0.874066206,0.024839377
0.92603035,0.0241323852
0.978985731,0.0234706261
1.03291379,0.0228497164
1.09546349,0.0221877822
1.15922725,0.0215689276
1.22418279,0.0209889013
1.29030826,0.0204440107
1.42599498,0.0194470545
1.56613109,0.0185566154
1.71061707,0.0177556434
1.85929239,0.0170309536
2.01204521,0.016371706
2.1687667,0.0157690809
2.32954203,0.0152151949
2.49410523,0.0147046741
2.66237291,0.0142324066
2.83426353,0.0137940777
3.00971599,0.0133859753
3.18864673,0.0130049764
3.37099065,0.0126483535
3.55668385,0.0123137444
3.77206436,0.0119570271
3.9916253,0.0116235255
4.21528998,0.0113109485
4.4429831,0.0110173062
4.9102,0.0104800451
5.3927377,0.0100001862
5.89025352,0.00956854128
6.40219469,0.00917800488
6.92817614,0.00882273544
7.46782309,0.00849797992
8.02142884,0.00819948997
8.58807756,0.00792436959
9.16748212,0.00766986396
9.75936168,0.00743364789
10.3635059,0.00721372094
10.9796271,0.00700840012
11.6075011,0.00681621552
12.2469078,0.00663589419
12.9885383,0.00644365875
13.7445635,0.00626393427
14.5147193,0.00609548607
15.2987464,0.00593724181
16.9075378,0.00564771106
18.569084,0.00538911443
